timestamp_dt,total_logs,warnings,xml_payloads,function_inputs,responses,unique_correlations,warning_ratio,hour,sin_hour,cos_hour,anomaly_score
2026-01-06 14:31:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:32:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:33:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:34:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:35:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:36:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:37:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:38:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:39:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:40:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:41:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:42:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:43:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:44:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:45:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:46:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:47:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:48:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:49:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:50:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:51:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:52:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:53:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:54:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:55:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:56:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:57:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:58:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 14:59:00+00:00,0,0,0,0,0,0,0.0,14,-0.4999999999999998,-0.8660254037844388,1
2026-01-06 15:00:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:01:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:02:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:03:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:04:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:05:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:06:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:07:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:08:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:09:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:10:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:11:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:12:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:13:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:14:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:15:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:16:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:17:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:18:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:19:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:20:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:21:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:22:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:23:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:24:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:25:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:26:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:27:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:28:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:29:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:30:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:31:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:32:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:33:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:34:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:35:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:36:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:37:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:38:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:39:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:40:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:41:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:42:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:43:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:44:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:45:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:46:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:47:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:48:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:49:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:50:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:51:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:52:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:53:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:54:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:55:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:56:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:57:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:58:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 15:59:00+00:00,0,0,0,0,0,0,0.0,15,-0.7071067811865471,-0.7071067811865479,1
2026-01-06 16:00:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:01:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:02:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:03:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:04:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:05:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:06:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:07:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:08:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:09:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:10:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:11:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:12:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:13:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:14:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:15:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:16:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:17:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:18:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:19:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:20:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:21:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:22:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:23:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:24:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:25:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:26:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:27:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:28:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:29:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:30:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:31:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:32:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:33:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:34:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:35:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:36:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:37:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:38:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:39:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:40:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:41:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:42:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:43:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:44:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:45:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
2026-01-06 16:46:00+00:00,0,0,0,0,0,0,0.0,16,-0.8660254037844384,-0.5000000000000004,1
